trace_id,activities,employed,age,income
107,activity_07,no,0-19yo,high
108,activity_05,yes,60-79yo,low
108,activity_02,yes,60-79yo,low
108,activity_04,yes,60-79yo,low
108,activity_01,yes,60-79yo,low
109,activity_01,yes,0-19yo,low
109,activity_02,yes,0-19yo,low
109,activity_03,yes,0-19yo,low
109,activity_07,yes,0-19yo,low
110,activity_03,no,80yo+,middle
110,activity_01,no,80yo+,middle
110,activity_03,no,80yo+,middle
110,activity_05,no,80yo+,middle
111,activity_03,yes,20-39yo,low
111,activity_01,yes,20-39yo,low
111,activity_03,yes,20-39yo,low
111,activity_05,yes,20-39yo,low
112,activity_05,no,60-79yo,low
112,activity_02,no,60-79yo,low
112,activity_04,no,60-79yo,low
112,activity_01,no,60-79yo,low
113,activity_03,yes,60-79yo,high
113,activity_01,yes,60-79yo,high
113,activity_03,yes,60-79yo,high
113,activity_05,yes,60-79yo,high
114,activity_03,no,20-39yo,low
114,activity_01,no,20-39yo,low
114,activity_03,no,20-39yo,low
114,activity_05,no,20-39yo,low
115,activity_01,yes,20-39yo,high
115,activity_02,yes,20-39yo,high
115,activity_03,yes,20-39yo,high
115,activity_07,yes,20-39yo,high
116,activity_05,yes,20-39yo,high
116,activity_02,yes,20-39yo,high
116,activity_04,yes,20-39yo,high
116,activity_01,yes,20-39yo,high
117,activity_05,no,60-79yo,high
117,activity_02,no,60-79yo,high
117,activity_04,no,60-79yo,high
117,activity_01,no,60-79yo,high
118,activity_03,no,80yo+,middle
118,activity_01,no,80yo+,middle
118,activity_03,no,80yo+,middle
118,activity_05,no,80yo+,middle
119,activity_04,no,80yo+,middle
119,activity_01,no,80yo+,middle
119,activity_02,no,80yo+,middle
119,activity_03,no,80yo+,middle
119,activity_04,no,80yo+,middle
120,activity_03,no,80yo+,middle
120,activity_01,no,80yo+,middle
120,activity_03,no,80yo+,middle
120,activity_05,no,80yo+,middle
121,activity_03,yes,60-79yo,high
121,activity_01,yes,60-79yo,high
121,activity_03,yes,60-79yo,high
121,activity_05,yes,60-79yo,high
122,activity_01,yes,40-59yo,low
122,activity_02,yes,40-59yo,low
122,activity_03,yes,40-59yo,low
122,activity_07,yes,40-59yo,low
123,activity_03,no,60-79yo,middle
123,activity_01,no,60-79yo,middle
123,activity_03,no,60-79yo,middle
123,activity_05,no,60-79yo,middle
124,activity_03,no,80yo+,middle
124,activity_01,no,80yo+,middle
124,activity_03,no,80yo+,middle
124,activity_05,no,80yo+,middle
125,activity_03,no,80yo+,middle
125,activity_01,no,80yo+,middle
125,activity_03,no,80yo+,middle
125,activity_05,no,80yo+,middle
126,activity_03,no,80yo+,middle
126,activity_01,no,80yo+,middle
126,activity_03,no,80yo+,middle
126,activity_05,no,80yo+,middle
127,activity_05,no,80yo+,low
127,activity_02,no,80yo+,low
127,activity_04,no,80yo+,low
127,activity_01,no,80yo+,low
128,activity_03,no,40-59yo,middle
128,activity_01,no,40-59yo,middle
128,activity_03,no,40-59yo,middle
128,activity_05,no,40-59yo,middle
129,activity_04,yes,40-59yo,middle
129,activity_01,yes,40-59yo,middle
129,activity_02,yes,40-59yo,middle
129,activity_03,yes,40-59yo,middle
129,activity_04,yes,40-59yo,middle
130,activity_01,yes,0-19yo,low
130,activity_02,yes,0-19yo,low
130,activity_03,yes,0-19yo,low
130,activity_07,yes,0-19yo,low
131,activity_03,no,0-19yo,high
131,activity_01,no,0-19yo,high
131,activity_03,no,0-19yo,high
131,activity_05,no,0-19yo,high
132,activity_01,no,0-19yo,low
132,activity_02,no,0-19yo,low
132,activity_03,no,0-19yo,low
132,activity_07,no,0-19yo,low
133,activity_03,yes,40-59yo,low
133,activity_01,yes,40-59yo,low
133,activity_03,yes,40-59yo,low
133,activity_05,yes,40-59yo,low
134,activity_05,no,60-79yo,high
134,activity_02,no,60-79yo,high
134,activity_04,no,60-79yo,high
134,activity_01,no,60-79yo,high
135,activity_03,yes,20-39yo,high
135,activity_01,yes,20-39yo,high
135,activity_03,yes,20-39yo,high
135,activity_05,yes,20-39yo,high
136,activity_03,no,20-39yo,high
136,activity_01,no,20-39yo,high
136,activity_03,no,20-39yo,high
136,activity_05,no,20-39yo,high
137,activity_05,no,80yo+,high
137,activity_02,no,80yo+,high
137,activity_04,no,80yo+,high
137,activity_01,no,80yo+,high
138,activity_03,no,80yo+,middle
138,activity_01,no,80yo+,middle
138,activity_03,no,80yo+,middle
138,activity_05,no,80yo+,middle
139,activity_01,no,80yo+,low
139,activity_02,no,80yo+,low
139,activity_03,no,80yo+,low
139,activity_07,no,80yo+,low
140,activity_03,yes,80yo+,low
140,activity_01,yes,80yo+,low
140,activity_03,yes,80yo+,low
140,activity_05,yes,80yo+,low
141,activity_05,no,60-79yo,high
141,activity_02,no,60-79yo,high
141,activity_04,no,60-79yo,high
141,activity_01,no,60-79yo,high
142,activity_03,no,80yo+,middle
142,activity_01,no,80yo+,middle
142,activity_03,no,80yo+,middle
142,activity_05,no,80yo+,middle
143,activity_05,no,60-79yo,high
143,activity_02,no,60-79yo,high
143,activity_04,no,60-79yo,high
143,activity_01,no,60-79yo,high
144,activity_05,yes,0-19yo,low
144,activity_02,yes,0-19yo,low
144,activity_04,yes,0-19yo,low
144,activity_01,yes,0-19yo,low
145,activity_03,no,80yo+,middle
145,activity_01,no,80yo+,middle
145,activity_03,no,80yo+,middle
145,activity_05,no,80yo+,middle
146,activity_05,yes,80yo+,low
146,activity_02,yes,80yo+,low
146,activity_04,yes,80yo+,low
146,activity_01,yes,80yo+,low
147,activity_05,no,60-79yo,high
147,activity_02,no,60-79yo,high
147,activity_04,no,60-79yo,high
147,activity_01,no,60-79yo,high
148,activity_03,no,80yo+,high
148,activity_01,no,80yo+,high
148,activity_03,no,80yo+,high
148,activity_05,no,80yo+,high
149,activity_05,no,60-79yo,high
149,activity_02,no,60-79yo,high
149,activity_04,no,60-79yo,high
149,activity_01,no,60-79yo,high
150,activity_04,yes,80yo+,low
150,activity_01,yes,80yo+,low
150,activity_02,yes,80yo+,low
150,activity_03,yes,80yo+,low
150,activity_04,yes,80yo+,low
151,activity_04,no,40-59yo,middle
151,activity_01,no,40-59yo,middle
151,activity_02,no,40-59yo,middle
151,activity_03,no,40-59yo,middle
151,activity_04,no,40-59yo,middle
152,activity_05,no,60-79yo,high
152,activity_02,no,60-79yo,high
152,activity_04,no,60-79yo,high
152,activity_01,no,60-79yo,high
153,activity_03,yes,0-19yo,middle
153,activity_01,yes,0-19yo,middle
153,activity_03,yes,0-19yo,middle
153,activity_05,yes,0-19yo,middle
154,activity_04,no,80yo+,middle
154,activity_01,no,80yo+,middle
154,activity_02,no,80yo+,middle
154,activity_03,no,80yo+,middle
154,activity_04,no,80yo+,middle
155,activity_03,no,80yo+,middle
155,activity_01,no,80yo+,middle
155,activity_03,no,80yo+,middle
155,activity_05,no,80yo+,middle
156,activity_05,no,0-19yo,low
156,activity_02,no,0-19yo,low
156,activity_04,no,0-19yo,low
156,activity_01,no,0-19yo,low
157,activity_03,yes,60-79yo,low
157,activity_01,yes,60-79yo,low
157,activity_03,yes,60-79yo,low
157,activity_05,yes,60-79yo,low
158,activity_05,yes,40-59yo,low
158,activity_02,yes,40-59yo,low
158,activity_04,yes,40-59yo,low
158,activity_01,yes,40-59yo,low
159,activity_03,no,80yo+,middle
159,activity_01,no,80yo+,middle
159,activity_03,no,80yo+,middle
159,activity_05,no,80yo+,middle
160,activity_01,yes,0-19yo,low
160,activity_02,yes,0-19yo,low
160,activity_03,yes,0-19yo,low
160,activity_07,yes,0-19yo,low
161,activity_04,yes,40-59yo,middle
161,activity_01,yes,40-59yo,middle
161,activity_02,yes,40-59yo,middle
161,activity_03,yes,40-59yo,middle
161,activity_04,yes,40-59yo,middle
162,activity_05,yes,0-19yo,low
162,activity_02,yes,0-19yo,low
162,activity_04,yes,0-19yo,low
162,activity_01,yes,0-19yo,low
163,activity_03,yes,0-19yo,high
163,activity_01,yes,0-19yo,high
163,activity_03,yes,0-19yo,high
163,activity_05,yes,0-19yo,high
164,activity_05,no,60-79yo,high
164,activity_02,no,60-79yo,high
164,activity_04,no,60-79yo,high
164,activity_01,no,60-79yo,high
165,activity_03,yes,20-39yo,low
165,activity_01,yes,20-39yo,low
165,activity_03,yes,20-39yo,low
165,activity_05,yes,20-39yo,low
166,activity_04,yes,40-59yo,middle
166,activity_01,yes,40-59yo,middle
166,activity_02,yes,40-59yo,middle
166,activity_03,yes,40-59yo,middle
166,activity_04,yes,40-59yo,middle
167,activity_03,no,80yo+,middle
167,activity_01,no,80yo+,middle
167,activity_03,no,80yo+,middle
167,activity_05,no,80yo+,middle
168,activity_03,no,40-59yo,low
168,activity_01,no,40-59yo,low
168,activity_03,no,40-59yo,low
168,activity_05,no,40-59yo,low
169,activity_05,no,60-79yo,high
169,activity_02,no,60-79yo,high
169,activity_04,no,60-79yo,high
169,activity_01,no,60-79yo,high
170,activity_03,yes,60-79yo,low
170,activity_01,yes,60-79yo,low
170,activity_03,yes,60-79yo,low
170,activity_05,yes,60-79yo,low
171,activity_03,no,80yo+,middle
171,activity_01,no,80yo+,middle
171,activity_03,no,80yo+,middle
171,activity_05,no,80yo+,middle
172,activity_03,no,80yo+,middle
172,activity_01,no,80yo+,middle
172,activity_03,no,80yo+,middle
172,activity_05,no,80yo+,middle
173,activity_05,yes,60-79yo,middle
173,activity_02,yes,60-79yo,middle
173,activity_04,yes,60-79yo,middle
173,activity_01,yes,60-79yo,middle
174,activity_05,yes,0-19yo,high
174,activity_02,yes,0-19yo,high
174,activity_04,yes,0-19yo,high
174,activity_01,yes,0-19yo,high
175,activity_05,no,80yo+,high
175,activity_02,no,80yo+,high
175,activity_04,no,80yo+,high
175,activity_01,no,80yo+,high
176,activity_03,no,80yo+,middle
176,activity_01,no,80yo+,middle
176,activity_03,no,80yo+,middle
176,activity_05,no,80yo+,middle
177,activity_03,yes,80yo+,low
177,activity_01,yes,80yo+,low
177,activity_03,yes,80yo+,low
177,activity_05,yes,80yo+,low
178,activity_04,yes,80yo+,high
178,activity_01,yes,80yo+,high
178,activity_02,yes,80yo+,high
178,activity_03,yes,80yo+,high
178,activity_04,yes,80yo+,high
179,activity_03,no,20-39yo,middle
179,activity_01,no,20-39yo,middle
179,activity_03,no,20-39yo,middle
179,activity_05,no,20-39yo,middle
180,activity_05,yes,0-19yo,middle
180,activity_02,yes,0-19yo,middle
180,activity_04,yes,0-19yo,middle
180,activity_01,yes,0-19yo,middle
181,activity_01,no,40-59yo,low
181,activity_02,no,40-59yo,low
181,activity_03,no,40-59yo,low
181,activity_07,no,40-59yo,low
182,activity_03,yes,80yo+,middle
182,activity_01,yes,80yo+,middle
182,activity_03,yes,80yo+,middle
182,activity_05,yes,80yo+,middle
183,activity_04,yes,40-59yo,middle
183,activity_01,yes,40-59yo,middle
183,activity_02,yes,40-59yo,middle
183,activity_03,yes,40-59yo,middle
183,activity_04,yes,40-59yo,middle
184,activity_05,yes,60-79yo,high
184,activity_02,yes,60-79yo,high
184,activity_04,yes,60-79yo,high
184,activity_01,yes,60-79yo,high
185,activity_03,no,80yo+,middle
185,activity_01,no,80yo+,middle
185,activity_03,no,80yo+,middle
185,activity_05,no,80yo+,middle
186,activity_03,no,20-39yo,low
186,activity_01,no,20-39yo,low
186,activity_03,no,20-39yo,low
186,activity_05,no,20-39yo,low
187,activity_03,no,20-39yo,middle
187,activity_01,no,20-39yo,middle
187,activity_03,no,20-39yo,middle
187,activity_05,no,20-39yo,middle
188,activity_03,no,80yo+,middle
188,activity_01,no,80yo+,middle
188,activity_03,no,80yo+,middle
188,activity_05,no,80yo+,middle
189,activity_05,no,60-79yo,high
189,activity_02,no,60-79yo,high
189,activity_04,no,60-79yo,high
189,activity_01,no,60-79yo,high
190,activity_05,no,0-19yo,middle
190,activity_02,no,0-19yo,middle
190,activity_04,no,0-19yo,middle
190,activity_01,no,0-19yo,middle
191,activity_03,yes,80yo+,middle
191,activity_01,yes,80yo+,middle
191,activity_03,yes,80yo+,middle
191,activity_05,yes,80yo+,middle
192,activity_05,no,60-79yo,high
192,activity_02,no,60-79yo,high
192,activity_04,no,60-79yo,high
192,activity_01,no,60-79yo,high
193,activity_03,yes,20-39yo,low
193,activity_01,yes,20-39yo,low
193,activity_03,yes,20-39yo,low
193,activity_05,yes,20-39yo,low
194,activity_04,yes,80yo+,low
194,activity_01,yes,80yo+,low
194,activity_02,yes,80yo+,low
194,activity_03,yes,80yo+,low
194,activity_04,yes,80yo+,low
195,activity_05,no,60-79yo,high
195,activity_02,no,60-79yo,high
195,activity_04,no,60-79yo,high
195,activity_01,no,60-79yo,high
196,activity_01,no,60-79yo,middle
196,activity_02,no,60-79yo,middle
196,activity_03,no,60-79yo,middle
196,activity_07,no,60-79yo,middle
197,activity_05,yes,40-59yo,middle
197,activity_02,yes,40-59yo,middle
197,activity_04,yes,40-59yo,middle
197,activity_01,yes,40-59yo,middle
198,activity_01,no,40-59yo,low
198,activity_02,no,40-59yo,low
198,activity_03,no,40-59yo,low
198,activity_07,no,40-59yo,low
199,activity_01,yes,0-19yo,high
199,activity_02,yes,0-19yo,high
199,activity_03,yes,0-19yo,high
199,activity_07,yes,0-19yo,high
200,activity_03,no,80yo+,middle
200,activity_01,no,80yo+,middle
200,activity_03,no,80yo+,middle
200,activity_05,no,80yo+,middle
201,activity_03,yes,60-79yo,low
201,activity_01,yes,60-79yo,low
201,activity_03,yes,60-79yo,low
201,activity_05,yes,60-79yo,low
202,activity_03,yes,0-19yo,high
202,activity_01,yes,0-19yo,high
202,activity_03,yes,0-19yo,high
202,activity_05,yes,0-19yo,high
203,activity_03,yes,20-39yo,low
203,activity_01,yes,20-39yo,low
203,activity_03,yes,20-39yo,low
203,activity_05,yes,20-39yo,low
204,activity_01,no,20-39yo,middle
204,activity_02,no,20-39yo,middle
204,activity_03,no,20-39yo,middle
204,activity_07,no,20-39yo,middle
205,activity_03,no,80yo+,middle
205,activity_01,no,80yo+,middle
205,activity_03,no,80yo+,middle
205,activity_05,no,80yo+,middle
206,activity_05,yes,40-59yo,middle
206,activity_02,yes,40-59yo,middle
206,activity_04,yes,40-59yo,middle
206,activity_01,yes,40-59yo,middle
207,activity_05,no,60-79yo,high
207,activity_02,no,60-79yo,high
207,activity_04,no,60-79yo,high
207,activity_01,no,60-79yo,high
208,activity_03,no,80yo+,middle
208,activity_01,no,80yo+,middle
208,activity_03,no,80yo+,middle
208,activity_05,no,80yo+,middle
209,activity_05,yes,40-59yo,low
209,activity_02,yes,40-59yo,low
209,activity_04,yes,40-59yo,low
209,activity_01,yes,40-59yo,low
210,activity_01,yes,0-19yo,low
210,activity_02,yes,0-19yo,low
210,activity_03,yes,0-19yo,low
210,activity_07,yes,0-19yo,low
211,activity_03,no,80yo+,middle
211,activity_01,no,80yo+,middle
211,activity_03,no,80yo+,middle
211,activity_05,no,80yo+,middle
212,activity_03,yes,80yo+,high
212,activity_01,yes,80yo+,high
212,activity_03,yes,80yo+,high
212,activity_05,yes,80yo+,high
213,activity_03,yes,80yo+,high
213,activity_01,yes,80yo+,high
213,activity_03,yes,80yo+,high
213,activity_05,yes,80yo+,high
214,activity_01,yes,20-39yo,low
214,activity_02,yes,20-39yo,low
214,activity_03,yes,20-39yo,low
214,activity_07,yes,20-39yo,low
215,activity_05,yes,80yo+,high
215,activity_02,yes,80yo+,high
215,activity_04,yes,80yo+,high
215,activity_01,yes,80yo+,high
216,activity_03,no,80yo+,middle
216,activity_01,no,80yo+,middle
216,activity_03,no,80yo+,middle
216,activity_05,no,80yo+,middle
217,activity_03,yes,40-59yo,low
217,activity_01,yes,40-59yo,low
217,activity_03,yes,40-59yo,low
217,activity_05,yes,40-59yo,low
218,activity_03,yes,80yo+,middle
218,activity_01,yes,80yo+,middle
218,activity_03,yes,80yo+,middle
218,activity_05,yes,80yo+,middle
219,activity_05,no,0-19yo,middle
219,activity_02,no,0-19yo,middle
219,activity_04,no,0-19yo,middle
219,activity_01,no,0-19yo,middle
220,activity_05,no,60-79yo,high
220,activity_02,no,60-79yo,high
220,activity_04,no,60-79yo,high
220,activity_01,no,60-79yo,high
221,activity_04,yes,40-59yo,middle
221,activity_01,yes,40-59yo,middle
221,activity_02,yes,40-59yo,middle
221,activity_03,yes,40-59yo,middle
221,activity_04,yes,40-59yo,middle
222,activity_01,yes,0-19yo,low
222,activity_02,yes,0-19yo,low
222,activity_03,yes,0-19yo,low
222,activity_07,yes,0-19yo,low
223,activity_03,no,0-19yo,high
223,activity_01,no,0-19yo,high
223,activity_03,no,0-19yo,high
223,activity_05,no,0-19yo,high
224,activity_05,no,80yo+,low
224,activity_02,no,80yo+,low
224,activity_04,no,80yo+,low
224,activity_01,no,80yo+,low
225,activity_04,yes,40-59yo,middle
225,activity_01,yes,40-59yo,middle
225,activity_02,yes,40-59yo,middle
225,activity_03,yes,40-59yo,middle
225,activity_04,yes,40-59yo,middle
226,activity_05,yes,80yo+,low
226,activity_02,yes,80yo+,low
226,activity_04,yes,80yo+,low
226,activity_01,yes,80yo+,low
227,activity_04,yes,40-59yo,middle
227,activity_01,yes,40-59yo,middle
227,activity_02,yes,40-59yo,middle
227,activity_03,yes,40-59yo,middle
227,activity_04,yes,40-59yo,middle
228,activity_05,no,0-19yo,high
228,activity_02,no,0-19yo,high
228,activity_04,no,0-19yo,high
228,activity_01,no,0-19yo,high
229,activity_05,no,0-19yo,high
229,activity_02,no,0-19yo,high
229,activity_04,no,0-19yo,high
229,activity_01,no,0-19yo,high
230,activity_03,yes,80yo+,middle
230,activity_01,yes,80yo+,middle
230,activity_03,yes,80yo+,middle
230,activity_05,yes,80yo+,middle
231,activity_03,no,80yo+,middle
231,activity_01,no,80yo+,middle
231,activity_03,no,80yo+,middle
231,activity_05,no,80yo+,middle
232,activity_03,no,40-59yo,high
232,activity_01,no,40-59yo,high
232,activity_03,no,40-59yo,high
232,activity_05,no,40-59yo,high
233,activity_03,no,80yo+,middle
233,activity_01,no,80yo+,middle
233,activity_03,no,80yo+,middle
233,activity_05,no,80yo+,middle
234,activity_05,no,60-79yo,high
234,activity_02,no,60-79yo,high
234,activity_04,no,60-79yo,high
234,activity_01,no,60-79yo,high
235,activity_05,no,60-79yo,high
235,activity_02,no,60-79yo,high
235,activity_04,no,60-79yo,high
235,activity_01,no,60-79yo,high
236,activity_03,no,0-19yo,middle
236,activity_01,no,0-19yo,middle
236,activity_03,no,0-19yo,middle
236,activity_05,no,0-19yo,middle
237,activity_03,no,80yo+,middle
237,activity_01,no,80yo+,middle
237,activity_03,no,80yo+,middle
237,activity_05,no,80yo+,middle
238,activity_01,no,0-19yo,high
238,activity_02,no,0-19yo,high
238,activity_03,no,0-19yo,high
238,activity_07,no,0-19yo,high
239,activity_03,no,20-39yo,low
239,activity_01,no,20-39yo,low
239,activity_03,no,20-39yo,low
239,activity_05,no,20-39yo,low
240,activity_04,no,40-59yo,low
240,activity_01,no,40-59yo,low
240,activity_02,no,40-59yo,low
240,activity_03,no,40-59yo,low
240,activity_04,no,40-59yo,low
241,activity_03,no,80yo+,middle
241,activity_01,no,80yo+,middle
241,activity_03,no,80yo+,middle
241,activity_05,no,80yo+,middle
242,activity_03,yes,0-19yo,low
242,activity_01,yes,0-19yo,low
242,activity_03,yes,0-19yo,low
242,activity_05,yes,0-19yo,low
243,activity_03,no,20-39yo,high
243,activity_01,no,20-39yo,high
243,activity_03,no,20-39yo,high
243,activity_05,no,20-39yo,high
244,activity_03,no,80yo+,middle
244,activity_01,no,80yo+,middle
244,activity_03,no,80yo+,middle
244,activity_05,no,80yo+,middle
245,activity_01,yes,0-19yo,low
245,activity_02,yes,0-19yo,low
245,activity_03,yes,0-19yo,low
245,activity_07,yes,0-19yo,low
246,activity_05,no,60-79yo,high
246,activity_02,no,60-79yo,high
246,activity_04,no,60-79yo,high
246,activity_01,no,60-79yo,high
247,activity_05,no,60-79yo,high
247,activity_02,no,60-79yo,high
247,activity_04,no,60-79yo,high
247,activity_01,no,60-79yo,high
248,activity_03,no,80yo+,high
248,activity_01,no,80yo+,high
248,activity_03,no,80yo+,high
248,activity_05,no,80yo+,high
249,activity_03,no,0-19yo,low
249,activity_01,no,0-19yo,low
249,activity_03,no,0-19yo,low
249,activity_05,no,0-19yo,low
250,activity_05,no,60-79yo,high
250,activity_02,no,60-79yo,high
250,activity_04,no,60-79yo,high
250,activity_01,no,60-79yo,high
251,activity_03,no,0-19yo,middle
251,activity_01,no,0-19yo,middle
251,activity_03,no,0-19yo,middle
251,activity_05,no,0-19yo,middle
252,activity_05,no,40-59yo,middle
252,activity_02,no,40-59yo,middle
252,activity_04,no,40-59yo,middle
252,activity_01,no,40-59yo,middle
253,activity_03,no,0-19yo,high
253,activity_01,no,0-19yo,high
253,activity_03,no,0-19yo,high
253,activity_05,no,0-19yo,high
254,activity_03,no,0-19yo,high
254,activity_01,no,0-19yo,high
254,activity_03,no,0-19yo,high
254,activity_05,no,0-19yo,high
255,activity_03,yes,0-19yo,high
255,activity_01,yes,0-19yo,high
255,activity_03,yes,0-19yo,high
255,activity_05,yes,0-19yo,high
256,activity_04,yes,40-59yo,middle
256,activity_01,yes,40-59yo,middle
256,activity_02,yes,40-59yo,middle
256,activity_03,yes,40-59yo,middle
256,activity_04,yes,40-59yo,middle
257,activity_04,yes,40-59yo,middle
257,activity_01,yes,40-59yo,middle
257,activity_02,yes,40-59yo,middle
257,activity_03,yes,40-59yo,middle
257,activity_04,yes,40-59yo,middle
258,activity_05,yes,80yo+,high
258,activity_02,yes,80yo+,high
258,activity_04,yes,80yo+,high
258,activity_01,yes,80yo+,high
259,activity_03,no,40-59yo,high
259,activity_01,no,40-59yo,high
259,activity_03,no,40-59yo,high
259,activity_05,no,40-59yo,high
260,activity_03,no,80yo+,middle
260,activity_01,no,80yo+,middle
260,activity_03,no,80yo+,middle
260,activity_05,no,80yo+,middle
261,activity_05,no,20-39yo,low
261,activity_02,no,20-39yo,low
261,activity_04,no,20-39yo,low
261,activity_01,no,20-39yo,low
262,activity_03,no,60-79yo,low
262,activity_01,no,60-79yo,low
262,activity_03,no,60-79yo,low
262,activity_05,no,60-79yo,low
263,activity_05,no,80yo+,low
263,activity_02,no,80yo+,low
263,activity_04,no,80yo+,low
263,activity_01,no,80yo+,low
264,activity_03,no,80yo+,middle
264,activity_01,no,80yo+,middle
264,activity_03,no,80yo+,middle
264,activity_05,no,80yo+,middle
265,activity_03,yes,40-59yo,high
265,activity_01,yes,40-59yo,high
265,activity_03,yes,40-59yo,high
265,activity_05,yes,40-59yo,high
266,activity_03,yes,80yo+,high
266,activity_01,yes,80yo+,high
266,activity_03,yes,80yo+,high
266,activity_05,yes,80yo+,high
267,activity_04,no,40-59yo,low
267,activity_01,no,40-59yo,low
267,activity_02,no,40-59yo,low
267,activity_03,no,40-59yo,low
267,activity_04,no,40-59yo,low
268,activity_03,no,20-39yo,high
268,activity_01,no,20-39yo,high
268,activity_03,no,20-39yo,high
268,activity_05,no,20-39yo,high
269,activity_03,no,20-39yo,high
269,activity_01,no,20-39yo,high
269,activity_03,no,20-39yo,high
269,activity_05,no,20-39yo,high
270,activity_03,no,80yo+,middle
270,activity_01,no,80yo+,middle
270,activity_03,no,80yo+,middle
270,activity_05,no,80yo+,middle
271,activity_04,yes,20-39yo,high
271,activity_01,yes,20-39yo,high
271,activity_02,yes,20-39yo,high
271,activity_03,yes,20-39yo,high
271,activity_04,yes,20-39yo,high
272,activity_03,no,0-19yo,middle
272,activity_01,no,0-19yo,middle
272,activity_03,no,0-19yo,middle
272,activity_05,no,0-19yo,middle
273,activity_03,no,20-39yo,high
273,activity_01,no,20-39yo,high
273,activity_03,no,20-39yo,high
273,activity_05,no,20-39yo,high
274,activity_03,no,80yo+,middle
274,activity_01,no,80yo+,middle
274,activity_03,no,80yo+,middle
274,activity_05,no,80yo+,middle
275,activity_05,no,60-79yo,high
275,activity_02,no,60-79yo,high
275,activity_04,no,60-79yo,high
275,activity_01,no,60-79yo,high
276,activity_03,yes,80yo+,low
276,activity_01,yes,80yo+,low
276,activity_03,yes,80yo+,low
276,activity_05,yes,80yo+,low
277,activity_03,no,80yo+,middle
277,activity_01,no,80yo+,middle
277,activity_03,no,80yo+,middle
277,activity_05,no,80yo+,middle
278,activity_05,no,0-19yo,low
278,activity_02,no,0-19yo,low
278,activity_04,no,0-19yo,low
278,activity_01,no,0-19yo,low
279,activity_03,no,80yo+,middle
279,activity_01,no,80yo+,middle
279,activity_03,no,80yo+,middle
279,activity_05,no,80yo+,middle
280,activity_03,yes,80yo+,low
280,activity_01,yes,80yo+,low
280,activity_03,yes,80yo+,low
280,activity_05,yes,80yo+,low
281,activity_05,yes,40-59yo,low
281,activity_02,yes,40-59yo,low
281,activity_04,yes,40-59yo,low
281,activity_01,yes,40-59yo,low
282,activity_05,no,60-79yo,low
282,activity_02,no,60-79yo,low
282,activity_04,no,60-79yo,low
282,activity_01,no,60-79yo,low
283,activity_05,no,20-39yo,low
283,activity_02,no,20-39yo,low
283,activity_04,no,20-39yo,low
283,activity_01,no,20-39yo,low
284,activity_03,no,80yo+,middle
284,activity_01,no,80yo+,middle
284,activity_03,no,80yo+,middle
284,activity_05,no,80yo+,middle
285,activity_03,no,0-19yo,middle
285,activity_01,no,0-19yo,middle
285,activity_03,no,0-19yo,middle
285,activity_05,no,0-19yo,middle
286,activity_03,no,80yo+,middle
286,activity_01,no,80yo+,middle
286,activity_03,no,80yo+,middle
286,activity_05,no,80yo+,middle
287,activity_03,no,80yo+,middle
287,activity_01,no,80yo+,middle
287,activity_03,no,80yo+,middle
287,activity_05,no,80yo+,middle
288,activity_03,no,80yo+,middle
288,activity_01,no,80yo+,middle
288,activity_03,no,80yo+,middle
288,activity_05,no,80yo+,middle
289,activity_05,no,60-79yo,high
289,activity_02,no,60-79yo,high
289,activity_04,no,60-79yo,high
289,activity_01,no,60-79yo,high
290,activity_04,yes,40-59yo,middle
290,activity_01,yes,40-59yo,middle
290,activity_02,yes,40-59yo,middle
290,activity_03,yes,40-59yo,middle
290,activity_04,yes,40-59yo,middle
291,activity_03,no,80yo+,middle
291,activity_01,no,80yo+,middle
291,activity_03,no,80yo+,middle
291,activity_05,no,80yo+,middle
292,activity_05,no,60-79yo,middle
292,activity_02,no,60-79yo,middle
292,activity_04,no,60-79yo,middle
292,activity_01,no,60-79yo,middle
293,activity_03,no,40-59yo,high
293,activity_01,no,40-59yo,high
293,activity_03,no,40-59yo,high
293,activity_05,no,40-59yo,high
294,activity_03,yes,80yo+,high
294,activity_01,yes,80yo+,high
294,activity_03,yes,80yo+,high
294,activity_05,yes,80yo+,high
295,activity_04,yes,40-59yo,low
295,activity_01,yes,40-59yo,low
295,activity_02,yes,40-59yo,low
295,activity_03,yes,40-59yo,low
295,activity_04,yes,40-59yo,low
296,activity_03,no,80yo+,middle
296,activity_01,no,80yo+,middle
296,activity_03,no,80yo+,middle
296,activity_05,no,80yo+,middle
297,activity_03,no,80yo+,middle
297,activity_01,no,80yo+,middle
297,activity_03,no,80yo+,middle
297,activity_05,no,80yo+,middle
298,activity_05,yes,0-19yo,low
298,activity_02,yes,0-19yo,low
298,activity_04,yes,0-19yo,low
298,activity_01,yes,0-19yo,low
299,activity_03,yes,0-19yo,high
299,activity_01,yes,0-19yo,high
299,activity_03,yes,0-19yo,high
299,activity_05,yes,0-19yo,high
300,activity_05,no,60-79yo,high
300,activity_02,no,60-79yo,high
300,activity_04,no,60-79yo,high
300,activity_01,no,60-79yo,high
301,activity_04,yes,40-59yo,middle
301,activity_01,yes,40-59yo,middle
301,activity_02,yes,40-59yo,middle
301,activity_03,yes,40-59yo,middle
301,activity_04,yes,40-59yo,middle
302,activity_05,yes,80yo+,high
302,activity_02,yes,80yo+,high
302,activity_04,yes,80yo+,high
